Refactoring Type	Source Method	Target Class
Move Method	com.oracle.truffle.llvm.initialization.InitializeGlobalsBlockNode::allocateGlobalsSectionBlock():com.oracle.truffle.llvm.runtime.pointer.LLVMPointer 	 com.oracle.truffle.llvm.runtime.memory.LLVMAllocateNode
Move Method	com.oracle.truffle.llvm.initialization.InitializeModuleNode::execute(com.oracle.truffle.api.frame.VirtualFrame, com.oracle.truffle.llvm.runtime.LLVMContext):void 	 com.oracle.truffle.llvm.runtime.LLVMContext
Move Method	com.oracle.truffle.llvm.initialization.InitializeModuleNode::createDestructor(com.oracle.truffle.llvm.parser.LLVMParserResult, java.lang.String, com.oracle.truffle.llvm.runtime.LLVMLanguage):com.oracle.truffle.api.RootCallTarget 	 com.oracle.truffle.api.frame.FrameDescriptor.Builder
Move Method	com.oracle.truffle.llvm.initialization.InitializeModuleNode::createStructor(java.lang.String, com.oracle.truffle.llvm.parser.LLVMParserResult, java.util.Comparator<com.oracle.truffle.llvm.parser.util.Pair<java.lang.Integer,?>>):com.oracle.truffle.llvm.runtime.nodes.api.LLVMStatementNode[] 	 com.oracle.truffle.llvm.parser.model.GlobalSymbol
Move Method	com.oracle.truffle.llvm.initialization.InitializeModuleNode::resolveStructor(com.oracle.truffle.llvm.parser.LLVMParserResult, com.oracle.truffle.llvm.parser.model.symbols.globals.GlobalVariable, java.util.Comparator<com.oracle.truffle.llvm.parser.util.Pair<java.lang.Integer,?>>):com.oracle.truffle.llvm.runtime.nodes.api.LLVMStatementNode[] 	 com.oracle.truffle.llvm.parser.model.symbols.constants.aggregate.AggregateConstant
Move Method	com.oracle.truffle.llvm.initialization.InitializeOverwriteNode::execute(com.oracle.truffle.llvm.runtime.LLVMContext, com.oracle.truffle.llvm.runtime.LLVMScopeChain, com.oracle.truffle.llvm.runtime.nodes.intrinsics.c.LLVMDLOpen.RTLDFlags):void 	 com.oracle.truffle.llvm.runtime.LLVMContext
Move Method	com.oracle.truffle.llvm.initialization.InitializeSymbolsNode::initializeSymbolTable(com.oracle.truffle.llvm.runtime.LLVMContext):void 	 com.oracle.truffle.llvm.runtime.LLVMContext
Move Method	com.oracle.truffle.llvm.initialization.InitializeSymbolsNode::initializeFunctionSymbols(com.oracle.truffle.llvm.runtime.LLVMContext):void 	 com.oracle.truffle.llvm.runtime.LLVMContext
Move Method	com.oracle.truffle.llvm.initialization.InitializeSymbolsNode.AllocLLVMFunctionNode::createAndResolve(com.oracle.truffle.llvm.runtime.LLVMContext):com.oracle.truffle.llvm.runtime.LLVMFunctionDescriptor 	 com.oracle.truffle.llvm.runtime.LLVMSymbol
Move Method	com.oracle.truffle.llvm.initialization.InitializeSymbolsNode.AllocLLVMEagerFunctionNode::createAndResolve(com.oracle.truffle.llvm.runtime.LLVMContext):com.oracle.truffle.llvm.runtime.LLVMFunctionDescriptor 	 com.oracle.truffle.llvm.runtime.LLVMSymbol
Move Method	com.oracle.truffle.llvm.initialization.InitializeSymbolsNode.AllocIntrinsicFunctionNode::createAndDefine(com.oracle.truffle.llvm.runtime.LLVMContext):com.oracle.truffle.llvm.runtime.LLVMFunctionDescriptor 	 com.oracle.truffle.llvm.runtime.LLVMSymbol
Move Method	com.oracle.truffle.llvm.initialization.LoadModulesNode::create(java.lang.String, com.oracle.truffle.llvm.parser.LLVMParserResult, boolean, boolean, java.util.List<com.oracle.truffle.llvm.initialization.LoadDependencyNode>, com.oracle.truffle.api.source.Source, com.oracle.truffle.llvm.runtime.LLVMLanguage):com.oracle.truffle.llvm.initialization.LoadModulesNode 	 com.oracle.truffle.api.frame.FrameDescriptor
Move Method	com.oracle.truffle.llvm.initialization.LoadModulesNode::executeInitialiseAllPhase(java.util.ArrayList<com.oracle.truffle.api.CallTarget>, com.oracle.truffle.llvm.runtime.nodes.intrinsics.c.LLVMDLOpen.RTLDFlags, com.oracle.truffle.llvm.runtime.LLVMScopeChain):void 	 com.oracle.truffle.api.nodes.IndirectCallNode
Move Method	com.oracle.truffle.llvm.initialization.LoadModulesNode::executeInitialiseSymbolPhase(com.oracle.truffle.llvm.runtime.LLVMContext):void 	 com.oracle.truffle.llvm.initialization.InitializeSymbolsNode
Move Method	com.oracle.truffle.llvm.initialization.LoadModulesNode::findMainFunction():com.oracle.truffle.llvm.runtime.LLVMFunction 	 com.oracle.truffle.llvm.parser.LLVMParserRuntime
Move Method	com.oracle.truffle.llvm.initialization.LoadNativeNode::parseAndInitialiseNativeLib(com.oracle.truffle.llvm.runtime.LLVMContext):java.lang.Object 	 com.oracle.truffle.llvm.runtime.NativeContextExtension
Move Method	com.oracle.truffle.tools.profiler.ProfilerNode::getSourceSection():com.oracle.truffle.api.source.SourceSection 	 com.oracle.truffle.tools.profiler.StackTraceEntry
Move Method	com.oracle.truffle.tools.profiler.ProfilerNode::getRootName():java.lang.String 	 com.oracle.truffle.tools.profiler.StackTraceEntry
Move Method	com.oracle.truffle.tools.profiler.ProfilerNode::getTags():java.util.Set<java.lang.Class<?>> 	 com.oracle.truffle.tools.profiler.StackTraceEntry
Move Method	org.graalvm.tools.lsp.server.utils.CoverageEventNode::putSection2Uri(com.oracle.truffle.api.frame.MaterializedFrame):void 	 com.oracle.truffle.api.source.SourceSection
Move Method	org.graalvm.tools.lsp.server.utils.CoverageEventNode::copyFrame(com.oracle.truffle.api.frame.MaterializedFrame):com.oracle.truffle.api.frame.MaterializedFrame 	 com.oracle.truffle.api.frame.FrameDescriptor
Move Method	com.oracle.truffle.api.debug.SetThreadSuspensionEnabledNode::doGeneric(boolean, com.oracle.truffle.api.debug.Breakpoint.SessionList, long):void 	 com.oracle.truffle.api.debug.Breakpoint.SessionList
Move Method	com.oracle.truffle.api.debug.SetThreadSuspensionEnabledNode::getThreadSuspension(com.oracle.truffle.api.debug.Breakpoint.SessionList):com.oracle.truffle.api.debug.DebuggerSession.ThreadSuspension 	 com.oracle.truffle.api.debug.Breakpoint.SessionList
Move Method	com.oracle.truffle.api.dsl.test.examples.ExampleNode::createTarget(com.oracle.truffle.api.dsl.test.examples.ExampleNode):com.oracle.truffle.api.CallTarget 	 com.oracle.truffle.api.nodes.RootNode
Move Method	com.oracle.truffle.api.dsl.test.examples.ExampleNode::getNode(com.oracle.truffle.api.CallTarget):T 	 com.oracle.truffle.api.RootCallTarget
Move Method	com.oracle.truffle.api.dsl.test.examples.ExampleNode::createDummyTarget(int):com.oracle.truffle.api.CallTarget 	 com.oracle.truffle.api.nodes.RootNode
Move Method	com.oracle.truffle.api.instrumentation.ProbeNode::hasNewTags(com.oracle.truffle.api.nodes.Node, java.util.Set<java.lang.Class<? extends com.oracle.truffle.api.instrumentation.Tag>>):boolean 	 com.oracle.truffle.api.instrumentation.ProbeNode.RetiredNodeReference
Move Method	com.oracle.truffle.api.instrumentation.ProbeNode::onEnter(com.oracle.truffle.api.frame.VirtualFrame):void 	 com.oracle.truffle.api.instrumentation.InstrumentationHandler
Move Method	com.oracle.truffle.api.instrumentation.ProbeNode::onReturnValue(com.oracle.truffle.api.frame.VirtualFrame, java.lang.Object):void 	 com.oracle.truffle.api.instrumentation.InstrumentationHandler
Move Method	com.oracle.truffle.api.instrumentation.ProbeNode::isNullOrInteropValue(java.lang.Object):boolean 	 com.oracle.truffle.api.instrumentation.EventContext
Move Method	com.oracle.truffle.api.instrumentation.ProbeNode::onYield(com.oracle.truffle.api.frame.VirtualFrame, java.lang.Object):void 	 com.oracle.truffle.api.instrumentation.InstrumentationHandler
Move Method	com.oracle.truffle.api.instrumentation.ProbeNode::onResume(com.oracle.truffle.api.frame.VirtualFrame):void 	 com.oracle.truffle.api.instrumentation.InstrumentationHandler
Move Method	com.oracle.truffle.api.instrumentation.ProbeNode::lazyUpdate(com.oracle.truffle.api.frame.VirtualFrame):com.oracle.truffle.api.instrumentation.ProbeNode.EventChainNode 	 com.oracle.truffle.api.Assumption
Move Method	com.oracle.truffle.api.instrumentation.ProbeNode::lookupExecutionEventNode(com.oracle.truffle.api.instrumentation.EventBinding<?>):com.oracle.truffle.api.instrumentation.ExecutionEventNode 	 com.oracle.truffle.api.instrumentation.EventBinding
Move Method	com.oracle.truffle.api.instrumentation.ProbeNode::throwIllegalASTAssertion(com.oracle.truffle.api.instrumentation.ProbeNode.EventProviderWithInputChainNode, com.oracle.truffle.api.instrumentation.EventContext, com.oracle.truffle.api.instrumentation.EventBinding.Source<?>, com.oracle.truffle.api.nodes.RootNode, java.util.Set<java.lang.Class<?>>, int):boolean 	 com.oracle.truffle.api.nodes.NodeUtil
Move Method	com.oracle.truffle.api.instrumentation.ProbeNode::findChildContexts(com.oracle.truffle.api.instrumentation.EventBinding.Source<?>, com.oracle.truffle.api.nodes.RootNode, java.util.Set<java.lang.Class<?>>, com.oracle.truffle.api.nodes.Node, com.oracle.truffle.api.source.SourceSection, int):com.oracle.truffle.api.instrumentation.EventContext[] 	 com.oracle.truffle.api.nodes.NodeUtil
Move Method	com.oracle.truffle.api.instrumentation.ProbeNode::indexOfChild(com.oracle.truffle.api.instrumentation.EventBinding.Source<?>, com.oracle.truffle.api.nodes.RootNode, java.util.Set<java.lang.Class<?>>, com.oracle.truffle.api.nodes.Node, com.oracle.truffle.api.source.SourceSection, com.oracle.truffle.api.nodes.Node):int 	 com.oracle.truffle.api.nodes.NodeUtil
Move Method	com.oracle.truffle.api.instrumentation.ProbeNode::countChildren(com.oracle.truffle.api.instrumentation.EventBinding.Source<?>, com.oracle.truffle.api.nodes.RootNode, java.util.Set<java.lang.Class<?>>, com.oracle.truffle.api.nodes.Node, com.oracle.truffle.api.source.SourceSection):int 	 com.oracle.truffle.api.nodes.NodeUtil
Move Method	com.oracle.truffle.api.instrumentation.ProbeNode::exceptionEventForClientInstrument(com.oracle.truffle.api.instrumentation.EventBinding.Source<?>, java.lang.String, java.lang.Throwable):void 	 com.oracle.truffle.api.instrumentation.InstrumentAccessor
Move Method	com.oracle.truffle.api.instrumentation.ProbeNode::checkInteropType(java.lang.Object, com.oracle.truffle.api.instrumentation.EventBinding.Source<?>):boolean 	 com.oracle.truffle.api.CompilerDirectives
Move Method	com.oracle.truffle.api.instrumentation.ProbeNode.EventChainNode::onDispose(com.oracle.truffle.api.instrumentation.ProbeNode.EventChainNode, com.oracle.truffle.api.instrumentation.EventContext, com.oracle.truffle.api.frame.VirtualFrame):void 	 com.oracle.truffle.api.CompilerAsserts
Move Method	com.oracle.truffle.api.instrumentation.ProbeNode.EventChainNode::handleError(java.lang.String, java.lang.RuntimeException, java.lang.Throwable):java.lang.RuntimeException 	 com.oracle.truffle.api.instrumentation.EventBinding.Source
Move Method	com.oracle.truffle.api.instrumentation.ProbeNode.EventChainNode::handleUnwind(com.oracle.truffle.api.instrumentation.ProbeNode.EventChainNode, com.oracle.truffle.api.instrumentation.UnwindException, com.oracle.truffle.api.instrumentation.UnwindException):com.oracle.truffle.api.instrumentation.UnwindException 	 com.oracle.truffle.api.instrumentation.UnwindException
Move Method	com.oracle.truffle.api.instrumentation.ProbeNode.EventChainNode::mergeUnwind(com.oracle.truffle.api.instrumentation.UnwindException, com.oracle.truffle.api.instrumentation.UnwindException):com.oracle.truffle.api.instrumentation.UnwindException 	 com.oracle.truffle.api.instrumentation.UnwindException
Move Method	com.oracle.truffle.api.instrumentation.ProbeNode.EventChainNode::containsBinding(com.oracle.truffle.api.instrumentation.UnwindException):boolean 	 com.oracle.truffle.api.instrumentation.UnwindException
Move Method	com.oracle.truffle.api.instrumentation.ProbeNode.EventChainNode::getInfo(com.oracle.truffle.api.instrumentation.UnwindException):java.lang.Object 	 com.oracle.truffle.api.instrumentation.UnwindException
Move Method	com.oracle.truffle.api.instrumentation.ProbeNode.EventChainNode::reset(com.oracle.truffle.api.instrumentation.UnwindException):void 	 com.oracle.truffle.api.instrumentation.UnwindException
Move Method	com.oracle.truffle.api.nodes.LoopNode::reportLoopCount(com.oracle.truffle.api.nodes.Node, int):void 	 com.oracle.truffle.api.CompilerDirectives
Move Method	com.oracle.truffle.api.nodes.LoopNode::onLoopCountBoundary(com.oracle.truffle.api.nodes.Node, int):void 	 com.oracle.truffle.api.impl.Accessor.RuntimeSupport
Move Method	com.oracle.truffle.api.nodes.BlockNode::create(T[], com.oracle.truffle.api.nodes.BlockNode.ElementExecutor<T>):com.oracle.truffle.api.nodes.BlockNode<T> 	 com.oracle.truffle.api.impl.Accessor.RuntimeSupport
Move Method	com.oracle.truffle.api.nodes.BlockNodeSnippets.ResumableBlockNode::resume(com.oracle.truffle.api.frame.VirtualFrame):void 	 com.oracle.truffle.api.nodes.BlockNode
Move Method	com.oracle.truffle.api.nodes.BytecodeOSRNode::pollOSRBackEdge(com.oracle.truffle.api.nodes.BytecodeOSRNode):boolean 	 com.oracle.truffle.api.CompilerDirectives
Move Method	com.oracle.truffle.api.nodes.BytecodeOSRNode::tryOSR(com.oracle.truffle.api.nodes.BytecodeOSRNode, int, java.lang.Object, java.lang.Runnable, com.oracle.truffle.api.frame.VirtualFrame):java.lang.Object 	 com.oracle.truffle.api.CompilerAsserts
Move Method	com.oracle.truffle.api.nodes.BytecodeOSRValidation::validateNode(com.oracle.truffle.api.nodes.BytecodeOSRNode):boolean 	 com.oracle.truffle.api.nodes.Node
Move Method	com.oracle.truffle.api.nodes.DirectCallNode::create(com.oracle.truffle.api.CallTarget):com.oracle.truffle.api.nodes.DirectCallNode 	 com.oracle.truffle.api.TruffleRuntime
Move Method	com.oracle.truffle.api.nodes.IndirectCallNode::create():com.oracle.truffle.api.nodes.IndirectCallNode 	 com.oracle.truffle.api.TruffleRuntime
Move Method	com.oracle.truffle.api.nodes.Node::accept(com.oracle.truffle.api.nodes.NodeVisitor):void 	 com.oracle.truffle.api.nodes.NodeVisitor
Move Method	com.oracle.truffle.api.nodes.NodeSnippets::notifyInserted():void 	 com.oracle.truffle.api.CompilerDirectives
Move Method	com.oracle.truffle.host.GuestToHostRootNode::guestToHostCall(com.oracle.truffle.api.nodes.Node, com.oracle.truffle.api.CallTarget, java.lang.Object[]):java.lang.Object 	 com.oracle.truffle.api.nodes.EncapsulatingNodeReference
Move Method	com.oracle.truffle.host.HostExecuteNode::doFixed(com.oracle.truffle.api.nodes.Node, com.oracle.truffle.host.HostMethodDesc.SingleMethod, java.lang.Object, java.lang.Object[], com.oracle.truffle.host.HostContext, com.oracle.truffle.host.HostMethodDesc.SingleMethod, com.oracle.truffle.host.HostToTypeNode[], com.oracle.truffle.host.HostContext.ToGuestValueNode, com.oracle.truffle.host.InlinedExactClassProfile, com.oracle.truffle.host.InlinedBranchProfile, com.oracle.truffle.host.InlinedBranchProfile, com.oracle.truffle.host.GuestToHostCodeCache):java.lang.Object 	 com.oracle.truffle.host.HostMethodDesc.SingleMethod
Move Method	com.oracle.truffle.host.HostExecuteNode::doVarArgs(com.oracle.truffle.api.nodes.Node, com.oracle.truffle.host.HostMethodDesc.SingleMethod, java.lang.Object, java.lang.Object[], com.oracle.truffle.host.HostContext, com.oracle.truffle.host.HostMethodDesc.SingleMethod, com.oracle.truffle.host.HostToTypeNode, com.oracle.truffle.host.HostContext.ToGuestValueNode, com.oracle.truffle.host.InlinedExactClassProfile, com.oracle.truffle.host.InlinedBranchProfile, com.oracle.truffle.host.InlinedBranchProfile, boolean, com.oracle.truffle.host.GuestToHostCodeCache):java.lang.Object 	 com.oracle.truffle.host.HostMethodDesc.SingleMethod
Move Method	com.oracle.truffle.host.HostExecuteNode::doSingleUncached(com.oracle.truffle.api.nodes.Node, com.oracle.truffle.host.HostMethodDesc.SingleMethod, java.lang.Object, java.lang.Object[], com.oracle.truffle.host.HostContext, com.oracle.truffle.host.HostToTypeNode, com.oracle.truffle.host.HostContext.ToGuestValueNode, com.oracle.truffle.host.InlinedConditionProfile, com.oracle.truffle.host.HostExecuteNode.HostMethodProfileNode, com.oracle.truffle.host.InlinedBranchProfile, com.oracle.truffle.host.InlinedBranchProfile, com.oracle.truffle.host.GuestToHostCodeCache):java.lang.Object 	 com.oracle.truffle.host.HostMethodDesc.SingleMethod
Move Method	com.oracle.truffle.host.HostExecuteNode::doOverloadedCached(com.oracle.truffle.api.nodes.Node, com.oracle.truffle.host.HostMethodDesc.OverloadedMethod, java.lang.Object, java.lang.Object[], com.oracle.truffle.host.HostContext, com.oracle.truffle.host.HostMethodDesc.OverloadedMethod, com.oracle.truffle.host.HostToTypeNode, com.oracle.truffle.host.HostContext.ToGuestValueNode, com.oracle.truffle.host.InteropLibrary, com.oracle.truffle.host.HostExecuteNode.TypeCheckNode[], com.oracle.truffle.host.HostMethodDesc.SingleMethod, boolean, com.oracle.truffle.host.InlinedExactClassProfile, com.oracle.truffle.host.InlinedBranchProfile, com.oracle.truffle.host.InlinedBranchProfile, com.oracle.truffle.host.GuestToHostCodeCache):java.lang.Object 	 com.oracle.truffle.host.HostMethodDesc.SingleMethod
Move Method	com.oracle.truffle.host.HostExecuteNode::doOverloadedUncached(com.oracle.truffle.api.nodes.Node, com.oracle.truffle.host.HostMethodDesc.OverloadedMethod, java.lang.Object, java.lang.Object[], com.oracle.truffle.host.HostContext, com.oracle.truffle.host.HostToTypeNode, com.oracle.truffle.host.HostContext.ToGuestValueNode, com.oracle.truffle.host.InlinedConditionProfile, com.oracle.truffle.host.HostExecuteNode.HostMethodProfileNode, com.oracle.truffle.host.InlinedBranchProfile, com.oracle.truffle.host.InlinedBranchProfile, com.oracle.truffle.host.GuestToHostCodeCache):java.lang.Object 	 com.oracle.truffle.host.HostMethodScope
Move Method	com.oracle.truffle.host.HostExecuteNode::prepareArgumentsUncached(com.oracle.truffle.api.nodes.Node, com.oracle.truffle.host.HostMethodDesc.SingleMethod, java.lang.Object[], com.oracle.truffle.host.HostContext, com.oracle.truffle.host.HostToTypeNode, com.oracle.truffle.host.HostMethodScope, com.oracle.truffle.host.InlinedConditionProfile):java.lang.Object[] 	 com.oracle.truffle.host.HostMethodDesc.SingleMethod
Move Method	com.oracle.truffle.host.HostExecuteNode::createArgTypesArray(java.lang.Object[]):com.oracle.truffle.host.HostExecuteNode.TypeCheckNode[] 	 com.oracle.truffle.host.HostExecuteNode.NullCheckNode
Move Method	com.oracle.truffle.host.HostExecuteNode::fillArgTypesArray(com.oracle.truffle.api.nodes.Node, java.lang.Object[], com.oracle.truffle.host.HostExecuteNode.TypeCheckNode[], com.oracle.truffle.host.HostMethodDesc.SingleMethod, boolean, java.util.List<com.oracle.truffle.host.HostMethodDesc.SingleMethod>, int, com.oracle.truffle.host.HostContext):void 	 com.oracle.truffle.host.HostToTypeNode
Move Method	com.oracle.truffle.host.HostExecuteNode::checkArgTypes(java.lang.Object[], com.oracle.truffle.host.HostExecuteNode.TypeCheckNode[], com.oracle.truffle.host.InteropLibrary, com.oracle.truffle.host.HostContext, boolean):boolean 	 com.oracle.truffle.host.HostExecuteNode.TypeCheckNode
Move Method	com.oracle.truffle.host.HostExecuteNode::asVarArgs(java.lang.Object[], com.oracle.truffle.host.HostMethodDesc.SingleMethod, com.oracle.truffle.host.HostContext):boolean 	 com.oracle.truffle.host.HostToTypeNode
Move Method	com.oracle.truffle.host.HostExecuteNode::selectOverload(com.oracle.truffle.api.nodes.Node, com.oracle.truffle.host.HostMethodDesc.OverloadedMethod, java.lang.Object[], com.oracle.truffle.host.HostContext, com.oracle.truffle.host.HostExecuteNode.TypeCheckNode[]):com.oracle.truffle.host.HostMethodDesc.SingleMethod 	 com.oracle.truffle.host.HostMethodDesc.OverloadedMethod
Move Method	com.oracle.truffle.host.HostExecuteNode::findBestCandidate(com.oracle.truffle.api.nodes.Node, java.util.List<com.oracle.truffle.host.HostMethodDesc.SingleMethod>, java.lang.Object[], com.oracle.truffle.host.HostContext, boolean, int, com.oracle.truffle.host.HostExecuteNode.TypeCheckNode[]):com.oracle.truffle.host.HostMethodDesc.SingleMethod 	 com.oracle.truffle.host.HostMethodDesc.SingleMethod
Move Method	com.oracle.truffle.host.HostExecuteNode::compareByPriority(com.oracle.truffle.host.HostContext, java.lang.Class<?>, java.lang.Class<?>, java.lang.Object, int):int 	 com.oracle.truffle.host.HostToTypeNode
Move Method	com.oracle.truffle.host.HostExecuteNode::ambiguousOverloadsException(java.util.List<com.oracle.truffle.host.HostMethodDesc.SingleMethod>, java.lang.Object[]):java.lang.RuntimeException 	 com.oracle.truffle.host.HostMethodDesc.SingleMethod
